,city,state_name,county_name,lat,lng,zips,title,link,description,published,location_match
173,,Florida,,,,,Nasa launches Jupiter probe Juno,http://www.bbc.co.uk/go/rss/int/news/-/news/science-environment-14412988,Nasa's $1.1bn solar-powered Juno mission launches from Florida in a bid to unlock the secrets of the Solar System's largest planet.,"Fri, 05 Aug 2011 16:31:17 GMT",Florida
174,,Florida,,,,,Florida cat crawls out of grave,http://www.bbc.co.uk/news/world-us-canada-31018677#sa-ns_mchannel=rssns_source=PublicRSS20-sa,A cat in Florida who was presumed dead after being run over appears five days later having somehow escaped its grave.,"Wed, 28 Jan 2015 10:37:01 GMT",Florida
175,,Florida,,,,,Florida man tries to kiss rattlesnake; gets bitten,http://www.bbc.co.uk/news/world-us-canada-39956904,"""One boy said: I'm going to kiss it in the mouth,"" the snake's owner said.","Wed, 17 May 2017 21:50:38 GMT",Florida
176,,Florida,,,,,Shuttle launch set amid job woes,http://www.bbc.co.uk/go/rss/int/news/-/news/science-environment-13864592,The astronauts who will fly on the last ever shuttle mission have arrived in Florida to take part in a dress rehearsal for its last flight.,"Wed, 22 Jun 2011 10:12:14 GMT",Florida
177,,Florida,,,,,Weather may delay space history,http://www.bbc.co.uk/go/rss/int/news/-/news/science-environment-14074459,"Nasa enters the final stages of preparation for its last-ever shuttle mission, but the Florida weather looks likely to delay the Atlantis orbiter's launch.","Fri, 08 Jul 2011 00:47:59 GMT",Florida
178,,Florida,,,,,Planet-hunter launches from Florida,http://www.bbc.co.uk/news/science-environment-43790557,The US space agency's Tess satellite lifts off on a mission to find thousands of new worlds.,"Thu, 19 Apr 2018 00:22:45 GMT",Florida
179,,Florida,,,,,SpaceX capsule suffers 'anomaly' during tests in Florida,https://www.bbc.co.uk/news/world-us-canada-48001382,There are plans to launch a manned mission to the International Space Station later this year.,"Sun, 21 Apr 2019 06:29:32 GMT",Florida
180,,Florida,,,,,VIDEO: Manatees escape cold in Florida waters,http://www.bbc.co.uk/news/world-us-canada-31142035#sa-ns_mchannel=rssns_source=PublicRSS20-sa,A group of around 300 manatees have gathered in warmer waters in the Crystal river in Florida to get away from the cold.,"Wed, 04 Feb 2015 23:13:14 GMT",Florida
181,,Florida,,,,,VIDEO: Baby otters found at Florida home,http://www.bbc.co.uk/news/world-35369206#sa-ns_mchannel=rssns_source=PublicRSS20-sa,Three baby otters have been found outside a Florida home in Palm Shores.,"Thu, 21 Jan 2016 09:44:17 GMT",Florida
182,,Florida,,,,,Infamous orca back in show,http://www.bbc.co.uk/go/rss/int/news/-/news/world-us-canada-12920267,A killer whale that drowned its trainer in 2010 returns to public performances in Florida.,"Thu, 31 Mar 2011 10:26:30 GMT",Florida
183,,Florida,,,,,VIDEO: SpaceX Falcon 9 rocket launches,http://www.bbc.co.uk/news/science-environment-31433358#sa-ns_mchannel=rssns_source=PublicRSS20-sa,An unmanned SpaceX Falcon 9 rocket carrying a space weather satellite successfully launches from Florida's Cape Canaveral Air Force Station on its third attempt.,"Wed, 11 Feb 2015 23:45:24 GMT",Florida
184,,Florida,,,,,VIDEO: SpaceX lands rocket on ocean barge,http://www.bbc.co.uk/news/science-environment-36002424#sa-ns_mchannel=rssns_source=PublicRSS20-sa,The private space company SpaceX successfully lands a rocket on a barge floating off the Florida coast.,"Sat, 09 Apr 2016 10:00:00 GMT",Florida
185,,Florida,,,,,Nasa marks space shuttle disaster,http://www.bbc.co.uk/go/rss/int/news/-/news/world-us-canada-12302960,Nasa officials gather at Kennedy Space Center in Florida to mark the 25th anniversary of the explosion of space shuttle Challenger.,"Mon, 31 Jan 2011 17:53:01 GMT",Florida
186,,Florida,,,,,Florida mosquitoes: 750 million genetically modified insects to be released,https://www.bbc.co.uk/news/world-us-canada-53856776,The aim is to reduce insect-borne diseases but environmental groups warn of unforeseen consequences.,"Thu, 20 Aug 2020 19:50:11 GMT",Florida
187,,Florida,,,,,SLS: Nasa 'megarocket' assembly begins in Florida,https://www.bbc.co.uk/news/science-environment-55070302,Nasa has stacked the first pieces of the Space Launch System (SLS) rocket at Florida's Kennedy Space Center.,"Wed, 25 Nov 2020 11:05:13 GMT",Florida
188,,Florida,,,,,Strange cloud trail leaves observers in awe,https://www.bbc.co.uk/news/world-us-canada-49272761,A strange cloud trail in the early morning sky above Florida left observers on the ground in awe.,"Thu, 08 Aug 2019 17:55:08 GMT",Florida
189,,Florida,,,,,Amazon founder signals space intent,http://www.bbc.co.uk/news/science-environment-34264164#sa-ns_mchannel=rssns_source=PublicRSS20-sa,Amazon founder Jeff Bezos announces plans to build and launch rockets from Florida’s “space coast”.,"Tue, 15 Sep 2015 19:44:01 GMT",Florida
190,,Florida,,,,,VIDEO: SpaceX rockets lifts off from Florida,http://www.bbc.co.uk/news/science-environment-28305092#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"A Space Exploration Technologies' Falcon 9 rocket has blasted off from Florida, after a two month delay.","Tue, 15 Jul 2014 02:23:05 GMT",Florida
191,,Florida,,,,,Hurricane Ian Reaches Florida,https://earthobservatory.nasa.gov/images/150408/hurricane-ian-reaches-florida,"After damaging parts of Cuba and leaving the country dark, more destruction was expected as the powerful hurricane reached Florida’s western coast.","Wed, 28 Sep 2022 16:47:16 -0400",Florida
192,,Georgia,,,,,Georgia's gold mine dilemma,http://www.bbc.co.uk/news/world-europe-27499882#sa-ns_mchannel=rssns_source=PublicRSS20-sa,Mining plan alarms archaeologists in Georgia,"Wed, 28 May 2014 23:52:23 GMT",Georgia
193,,Georgia,,,,,"'World's oldest wine' found in 8,000-year-old jars in Georgia",http://www.bbc.co.uk/news/world-europe-41977709,"Pottery found near Tbilisi shows wine-making was taking place 8,000 years ago, scientists say.","Mon, 13 Nov 2017 22:47:46 GMT",Georgia
194,,Georgia,,,,,VIDEO: Georgian skull discovery explained,http://www.bbc.co.uk/news/science-environment-24587378#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"A 90-second explanation of the primitive human skull discovery in Georgia, that is leading scientists to question the path of human evolution.","Fri, 18 Oct 2013 21:53:58 GMT",Georgia
195,,Hawaii,,,,,VIDEO: Lava flows light up Hawaii's volcano,http://www.bbc.co.uk/go/rss/int/news/-/news/world-us-canada-14414815,"Spectacular new lava flows have been spotted at the Kilauea volcano in Hawaii, one of the most active volcanoes in the world.","Fri, 05 Aug 2011 01:13:18 GMT",Hawaii
196,,Hawaii,,,,,Web users in Hawaii invaders hunt,http://www.bbc.co.uk/news/science-environment-28132555#sa-ns_mchannel=rssns_source=PublicRSS20-sa,US conservationists and a satellite imaging company have teamed up to use the power of crowdsourcing to halt the spread of destructive invasive plants.,"Fri, 04 Jul 2014 14:19:47 GMT",Hawaii
197,,Hawaii,,,,,VIDEO: Repaired Solar Impulse flies again,http://www.bbc.co.uk/news/science-environment-36062306#sa-ns_mchannel=rssns_source=PublicRSS20-sa,The zero-fuel aircraft Solar Impulse is ready to resume its round-the-world challenge following repairs in Hawaii.,"Sat, 16 Apr 2016 14:46:55 GMT",Hawaii
198,,Hawaii,,,,,Martian soil sample 'like Hawaii',http://www.bbc.co.uk/news/science-environment-20151789#sa-ns_mchannel=rssns_source=PublicRSS20-sa,The results are in from the Mars rover Curiosity's first taste of Martian soil - and it looks like what geologists see on the Hawaiian islands.,"Wed, 31 Oct 2012 11:10:03 GMT",Hawaii
199,,Hawaii,,,,,Hawaii is spared tsunami damage,http://www.bbc.co.uk/news/world-us-canada-20113884#sa-ns_mchannel=rssns_source=PublicRSS20-sa,Hawaii appears to be spared major damage as it is hit by a small tsunami after an earthquake hours earlier off the west Canadian coast.,"Sun, 28 Oct 2012 12:05:08 GMT",Hawaii
200,,Hawaii,,,,,Two-faced Kilauea volcano exposed,http://www.bbc.co.uk/go/rss/int/news/-/news/science-environment-16063198,"Hawaii's Kilauea volcano draws two million visitors every year but its photogenic lava fountains and rivers hide a more tempestuous nature, say scientists.","Wed, 07 Dec 2011 18:32:40 GMT",Hawaii
201,,Hawaii,,,,,Humans 'wiped crabs from Hawaii',http://www.bbc.co.uk/go/rss/int/news/-/news/science-environment-13415890,"Land crabs unique to Hawaii, able to travel huge distances inland, were wiped out by the first human colonists, scientists deduce.","Tue, 17 May 2011 14:46:05 GMT",Hawaii
202,,Hawaii,,,,,VIDEO: Lava overflow fears at Hawaii volcano,http://www.bbc.co.uk/go/rss/int/news/-/news/science-environment-13723766,Spectacular pictures of a volcano in Hawaii have been released by the US Geological Survey.,"Fri, 10 Jun 2011 09:46:02 GMT",Hawaii
203,,Hawaii,,,,,VIDEO: Giant water-spouts near Hawaii airport,http://www.bbc.co.uk/go/rss/int/news/-/news/science-environment-13273895,Massive water-spouts have been filmed spinning near the Honolulu International Airport in Hawaii.,"Tue, 03 May 2011 17:28:59 GMT",Hawaii
204,,Hawaii,,,,,VIDEO: 1000C lava reaches homes in Hawaii,http://www.bbc.co.uk/news/world-us-canada-29809241#sa-ns_mchannel=rssns_source=PublicRSS20-sa,A lava flow from the Kilauea volcano on Hawaii's Big Island is now drawing close to homes.,"Tue, 28 Oct 2014 23:53:50 GMT",Hawaii
205,,Hawaii,,,,,Carbon dioxide passes symbolic mark,http://www.bbc.co.uk/news/science-environment-22486153#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"Carbon dioxide levels in the atmosphere, recorded at an authoritative lab in Hawaii, break through 400 parts per million for the first time.","Fri, 10 May 2013 15:39:36 GMT",Hawaii
206,,Hawaii,,,,,VIDEO: Giant waterspouts near Hawaii airport,http://www.bbc.co.uk/go/rss/int/news/-/news/science-environment-13273895,Massive waterspouts have been filmed spinning near the Honolulu International Airport in Hawaii.,"Tue, 03 May 2011 17:28:59 GMT",Hawaii
207,,Hawaii,,,,,Hawaii TMT: Desecrating sacred land or finding new frontiers?,https://www.bbc.co.uk/news/world-us-canada-49082156,Plans for a powerful new telescope on a sacred site in Hawaii have created rifts among islanders.,"Thu, 25 Jul 2019 07:43:51 GMT",Hawaii
208,,Hawaii,,,,,Hawaii's Kilauea volcano close-up,http://www.bbc.co.uk/news/science-environment-37571846,Footage released by the US Geological Survey has been released of the lava lake on top of Hawaii's Kilauea volcano.,"Thu, 06 Oct 2016 07:53:17 GMT",Hawaii
209,,Hawaii,,,,,World's largest marine reserve created off Hawaii,http://www.bbc.co.uk/news/world-us-canada-37202045,"US President Barack Obama expands a national monument off Hawaii, creating the world's largest marine reserve.","Sat, 27 Aug 2016 06:28:17 GMT",Hawaii
210,,Hawaii,,,,,Mesmerising lava flows from Kilauea volcano in Hawaii,http://www.bbc.co.uk/news/world-us-canada-39991259,Look but don't touch as it tumbles down the Pulama Pali slope in Hawaii.,"Sun, 21 May 2017 15:03:59 GMT",Hawaii
211,,Hawaii,,,,,Japan tsunami kills albatrosses,http://www.bbc.co.uk/go/rss/int/news/-/news/12756033,"The Japanese tsunami killed thousands of albatrosses and other species when it struck a nature sanctuary on Midway atoll, northwest of Hawaii.","Wed, 16 Mar 2011 13:34:56 GMT",Hawaii
212,,Hawaii,,,,,Volcano erupts at end of man's garden,http://www.bbc.co.uk/news/world-us-canada-44063070,This Hawaii resident had a surprise when he returned home after fleeing the Kilauea eruption.,"Thu, 10 May 2018 03:34:07 GMT",Hawaii
213,,Hawaii,,,,,Lava swallows car in Hawaii,http://www.bbc.co.uk/news/world-us-canada-44039106,The Kilauea volcano in Hawaii started erupting on 3 May and has so far destroyed 26 homes.,"Tue, 08 May 2018 09:20:16 GMT",Hawaii
214,,Hawaii,,,,,Mesmerising footage shows lava lake overflow in Hawaii,http://www.bbc.co.uk/news/science-environment-43902424,Lava has risen above the crater floor in Hawaii's Kilauea volcano for the first time since 2016.,"Wed, 25 Apr 2018 21:55:08 GMT",Hawaii
215,,Hawaii,,,,,Hawaii top court approves controversial Thirty Meter Telescope,https://www.bbc.co.uk/news/world-us-canada-46046864,Construction had halted in 2015 amid protests from native Hawaiians who consider the land sacred.,"Wed, 31 Oct 2018 15:55:59 GMT",Hawaii
216,,Hawaii,,,,,Lava pictures from 'smiling' Hawaiian Kilauea volcano eruption,http://www.bbc.co.uk/news/science-environment-36921980,"The Kilauea volcano in Hawaii has erupted, however the volcano appears to be ""smiling""","Fri, 29 Jul 2016 11:21:48 GMT",Hawaii
217,,Hawaii,,,,,Tourists flock to Kilauea Volcano lava streams,http://www.bbc.co.uk/news/world-us-canada-37121122,Tourists flock to Hawaii's Kilauea volcano after lava reached the sea for the first time in three years. Aerials - Lava Ocean Tours.,"Thu, 18 Aug 2016 16:39:38 GMT",Hawaii
218,,Hawaii,,,,,Hawaii's Volcano Kilauea spews out 'ballistic blocks',http://www.bbc.co.uk/news/world-us-canada-44152515,But projectile boulders are not the only hazard facing islanders near the erupting Kilauea volcano.,"Thu, 17 May 2018 14:29:02 GMT",Hawaii
219,,Hawaii,,,,,Mōkapu Peninsula,https://earthobservatory.nasa.gov/images/150983/mokapu-peninsula,"The east coast of O’ahu, Hawaii, displays an array of natural and human-made features.","Sun, 19 Feb 2023 00:00:00 -0500",Hawaii
220,,Illinois,,,,,VIDEO: US golfer falls into sinkhole,http://www.bbc.co.uk/news/world-us-canada-21781262#sa-ns_mchannel=rssns_source=PublicRSS20-sa,Golfer Mark Mihal is recovering after a sinkhole opened up beneath him on the fairway at the 14th hole of an Illinois golf course.,"Thu, 14 Mar 2013 02:49:43 GMT",Illinois
221,,Illinois,,,,,FBI downplays water supply 'hack',http://www.bbc.co.uk/go/rss/int/news/-/news/technology-15854327,"The FBI says it can find no evidence that hackers burned out a water pump in Illinois, but a security expert questions their findings.","Wed, 23 Nov 2011 13:19:14 GMT",Illinois
222,,Kansas,,,,,VIDEO: US cattle country in uproar at virus-lab plan,http://www.bbc.co.uk/news/magazine-20318386#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"In Kansas, plans to build one of the world's biggest laboratories to research dangerous pathogens have run into trouble.","Wed, 14 Nov 2012 01:38:10 GMT",Kansas
223,,Kansas,,,,,VIDEO: Storm-chasers film Kansas tornados,http://www.bbc.co.uk/news/world-us-canada-36378288#sa-ns_mchannel=rssns_source=PublicRSS20-sa,A news crew has been filming tornados outside Dodge City in Kansas. At least two people were injured in severe storms.,"Wed, 25 May 2016 10:09:41 GMT",Kansas
224,,Kentucky,,,,,Satellites Spot Tornado Tracks Across Midwest,https://earthobservatory.nasa.gov/images/149205/satellites-spot-tornado-tracks-across-midwest,"Preliminary reports suggest one tornado may have traveled nearly 200 miles, causing severe damage and human losses in Kentucky and three other states.","Mon, 13 Dec 2021 17:48:25 -0500",Kentucky
225,,Louisiana,,,,,Oyster beds hit by BP oil spill,http://news.bbc.co.uk/go/rss/int/news/-/1/hi/programmes/world_news_america/9296472.stm,The period between Thanksgiving and Christmas is traditionally their busiest season. But this year most of the oysters are dead. The BBC's Paul Adams reports from Louisiana.,"Thu, 16 Dec 2010 22:42:58 GMT",Louisiana
226,,Louisiana,,,,,VIDEO: The island disappearing into the sea,http://www.bbc.co.uk/news/magazine-29796842#sa-ns_mchannel=rssns_source=PublicRSS20-sa,The story of two families and one fragile Louisiana wetland,"Wed, 29 Oct 2014 01:44:28 GMT",Louisiana
227,,Louisiana,,,,,BP oil spill: Louisiana ruin remains,http://www.bbc.co.uk/go/rss/int/news/-/news/world-us-canada-17186786,The effects of the BP oil spill still linger in Louisiana,"Sat, 03 Mar 2012 04:02:07 GMT",Louisiana
228,,Louisiana,,,,,Flooded Rice Fields in Louisiana,https://www.earthobservatory.nasa.gov/images/151073/flooded-rice-fields-in-louisiana,The low-lying alluvial plain of the Mississippi River Valley is home to much of the nation’s rice farms.,"Fri, 10 Mar 2023 00:00:00 -0500",Louisiana
229,,Maine,,,,,VIDEO: More means less for Maine lobstermen,http://www.bbc.co.uk/news/world-us-canada-24339308#sa-ns_mchannel=rssns_source=PublicRSS20-sa,Why Maine's industry is threatened by climate change and Canada,"Tue, 01 Oct 2013 23:20:52 GMT",Maine
230,,Massachusetts,,,,,'Remote control' contraceptive chip,http://www.bbc.co.uk/news/technology-28193720#sa-ns_mchannel=rssns_source=PublicRSS20-sa,A contraceptive computer chip that can be controlled by remote control has been developed in Massachusetts.,"Mon, 07 Jul 2014 16:42:24 GMT",Massachusetts
231,,Massachusetts,,,,,Hooked on Cape Cod,https://earthobservatory.nasa.gov/images/151427/hooked-on-cape-cod,"Dunes, ponds, and wildlife habitat are found alongside urban areas on this iconic peninsula in Massachusetts.","Sun, 04 Jun 2023 00:00:00 -0400",Massachusetts
232,,Michigan,,,,,Flint water crisis: Michigan 'agrees to pay $600m',https://www.bbc.co.uk/news/world-us-canada-53847398,The crisis left at least 12 dead and exposed tens of thousands of children to lead poisoning.,"Thu, 20 Aug 2020 09:34:47 GMT",Michigan
233,,Michigan,,,,,Muddy Flooding in Michigan,https://earthobservatory.nasa.gov/images/146752/muddy-flooding-in-michigan,Two days of heavy rain led to catastrophic dam failures and major flooding in Midland County.,"Fri, 22 May 2020 00:00:00 -0400",Michigan
234,,Minnesota,,,,,The Minnesota starvation experiment,http://www.bbc.co.uk/news/magazine-25782294#sa-ns_mchannel=rssns_source=PublicRSS20-sa,The men who lost a quarter of their weight for experiment,"Mon, 20 Jan 2014 00:41:48 GMT",Minnesota
235,,Mississippi,,,,,Isaac drove Mississippi backwards,http://www.bbc.co.uk/news/science-environment-19435026#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"Instruments measuring the flow and height of the Mississippi River find that it ran backward for 24 hours, driven by the storm surge of Hurricane Isaac.","Fri, 31 Aug 2012 10:10:06 GMT",Mississippi
236,,Mississippi,,,,,Winter Flooding on the Mississippi,https://earthobservatory.nasa.gov/images/146251/winter-flooding-on-the-mississippi,Persistent rains and saturated soils across the watershed swelled the river to its banks and occasionally onto floodplains.,"Wed, 05 Feb 2020 00:00:00 -0500",Mississippi
237,,Missouri,,,,,VIDEO: Missouri town struck by tornado,http://www.bbc.co.uk/news/world-us-canada-27361450#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"A tornado has ripped through a small town in Missouri, severely damaging homes and downing trees and power lines.","Sun, 11 May 2014 11:01:36 GMT",Missouri
238,,Missouri,,,,,VIDEO: Missouri tornado caught on camera,http://www.bbc.co.uk/go/rss/int/news/-/news/world-us-canada-13501695,"At least 116 people have been killed after a tornado tore through the city of Joplin in the US state of Missouri, officials have said.","Mon, 23 May 2011 11:41:03 GMT",Missouri
239,,Montana,,,,,Dust Storm Sweeps Across Montana,https://earthobservatory.nasa.gov/images/146264/dust-storm-sweeps-across-montana,A severe dust storm halted traffic and dropped visibility to zero.,"Wed, 05 Feb 2020 13:38:51 -0500",Montana
240,,Nevada,,,,,Is Hyperloop the future of travel?,http://www.bbc.co.uk/news/technology-35361093#sa-ns_mchannel=rssns_source=PublicRSS20-sa,Nevada desert home to ambitious transport project,"Thu, 21 Jan 2016 00:21:47 GMT",Nevada
241,,New Jersey,,,,,Hundreds of thousands of dead fish wash up in New Jersey,http://www.bbc.co.uk/news/world-us-canada-37170744,"Hundreds of thousands of fish, commonly known as peanut bunker fish, have washed up dead in a New Jersey creek.","Tue, 23 Aug 2016 22:15:37 GMT",New Jersey
242,,New Mexico,,,,,Branson launches desert spaceport,http://www.bbc.co.uk/go/rss/int/news/-/news/world-us-canada-15344836,Sir Richard Branson has dedicated the launchpad for his space tourism venture in the New Mexico desert - with his usual eye for a photo opportunity.,"Tue, 18 Oct 2011 01:31:26 GMT",New Mexico
243,,New Mexico,,,,,VIDEO: 'Space' skydiver's test jump a success,http://www.bbc.co.uk/go/rss/int/news/-/news/science-environment-17410044,"Austrian skydiver Felix Baumgartner has successfully completed a test jump from 71,500ft (22km) above New Mexico, before he attempts the highest skydive in history later this year.","Fri, 16 Mar 2012 23:21:36 GMT",New Mexico
244,,New Mexico,,,,,VIDEO: What is killing America's golden eagles?,http://www.bbc.co.uk/news/magazine-24719185#sa-ns_mchannel=rssns_source=PublicRSS20-sa,The BBC joins scientists in New Mexico who are fitting transmitters to golden eagles to help determine what is killing them in alarming numbers.,"Wed, 30 Oct 2013 00:11:35 GMT",New Mexico
245,,New Mexico,,,,,Baumgartner eyes skydive record,http://www.bbc.co.uk/news/science-environment-19860249#sa-ns_mchannel=rssns_source=PublicRSS20-sa,The Austrian skydiver Felix Baumgartner will try to become the first human to break the sound barrier unaided by a vehicle when he jumps out of a balloon high over the New Mexico desert.,"Tue, 09 Oct 2012 00:39:27 GMT",New Mexico
246,,New Mexico,,,,,Virgin Galactic rocket plane flies to edge of space,https://www.bbc.co.uk/news/science-environment-57214988,Sir Richard Branson's spaceplane completes the first of three key test flights above New Mexico.,"Sat, 22 May 2021 16:54:44 GMT",New Mexico
247,,New Mexico,,,,,New Mexico boy trips over 1.2 million year old fossil,http://www.bbc.co.uk/news/world-us-canada-40676784,"A 10-year-old boy's stumble unearthed a prehistoric skull, which he then got the chance to help excavate.","Thu, 20 Jul 2017 19:07:31 GMT",New Mexico
248,,New Mexico,,,,,Skydiver lands highest ever jump,http://www.bbc.co.uk/news/science-environment-19943590#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"Austrian Felix Baumgartner breaks the record for the highest ever skydive by jumping out of a balloon 128,000ft (39km) above New Mexico.","Sun, 14 Oct 2012 19:49:24 GMT",New Mexico
249,,New Mexico,,,,,Looking Up and Out from Sunspot,https://earthobservatory.nasa.gov/images/148884/looking-up-and-out-from-sunspot,Heliophysics and astrophysics research brings people to this small community in a rugged part of southwestern New Mexico.,"Thu, 30 Sep 2021 00:00:00 -0400",New Mexico
250,,New Mexico,,,,,Carrizozo Malpaís Lava Flow,https://earthobservatory.nasa.gov/images/150388/carrizozo-malpais-lava-flow,A decades-long eruption created this long strip of basalt in the desert in New Mexico.,"Mon, 26 Sep 2022 00:00:00 -0400",New Mexico
251,,New Mexico,,,,,The Black Fire Blows Up in New Mexico,https://www.earthobservatory.nasa.gov/images/149868/the-black-fire-blows-up-in-new-mexico,"The intensity and speed of the Black fire grew quickly, producing a pyrocumulonimbus cloud and crossing the Continental Divide, to become the second-largest fire in the state.","Mon, 23 May 2022 17:10:23 -0400",New Mexico
252,,New Mexico,,,,,New Mexico Wildfire Spawns Fire Cloud,https://www.earthobservatory.nasa.gov/images/149830/new-mexico-wildfire-spawns-fire-cloud,"A massive, early season wildfire that continues to burn in northern New Mexico generated a pyrocumulonimbus cloud.","Fri, 13 May 2022 15:56:52 -0400",New Mexico
253,,New Mexico,,,,,Wildfires Scorch Northern New Mexico,https://earthobservatory.nasa.gov/images/149748/wildfires-scorch-northern-new-mexico,"Strong, gusty winds and an exceedingly dry landscape fueled an early and severe outbreak of fire.","Mon, 25 Apr 2022 17:34:21 -0400",New Mexico
254,,New York,,,,,How ancient collision shaped New York skyline,http://www.bbc.co.uk/news/science-environment-22798563#sa-ns_mchannel=rssns_source=PublicRSS20-sa,How the collision of ancient landmasses framed the New York of modern times,"Fri, 07 Jun 2013 01:26:25 GMT",New York
255,,New York,,,,,New York 'at risk' as seas rise,http://www.bbc.co.uk/go/rss/int/news/-/news/science-environment-13011073,"New York is set to be a major loser as a result of future sea level rise, according to a new forecast model.","Fri, 08 Apr 2011 12:00:28 GMT",New York
256,,New York,,,,,VIDEO: Get up close to shuttle Enterprise,http://www.bbc.co.uk/news/science-environment-18899910#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"Nasa's shuttle Enterprise has moved to a new home in New York, after the shuttle programme ended last year.","Thu, 19 Jul 2012 12:53:27 GMT",New York
257,,New York,,,,,VIDEO: 'Bio-hackers' create New York lab,http://www.bbc.co.uk/go/rss/int/news/-/news/world-us-canada-17033379,A group of scientists have created the first community-run biology laboratory in New York City in an effort to promote creativity in science.,"Wed, 15 Feb 2012 03:26:00 GMT",New York
258,,New York,,,,,Lab rodents drowned in NY floods,http://www.bbc.co.uk/news/science-environment-20172256#sa-ns_mchannel=rssns_source=PublicRSS20-sa,Thousands of lab rodents have drowned after storm Sandy caused flooding at a university centre in New York.,"Thu, 01 Nov 2012 15:43:51 GMT",New York
259,,New York,,,,,VIDEO: Shuttle cruises through New York,http://www.bbc.co.uk/news/world-us-canada-18345471#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"The space shuttle Enterprise is making the final leg of its journey to its new Manhattan home at the Intrepid Sea, Air  Space Museum.","Wed, 06 Jun 2012 16:37:45 GMT",New York
260,,New York,,,,,DNA pioneer's Nobel Prize auctioned,http://www.bbc.co.uk/news/world-us-canada-22113464#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"The Nobel Prize won by British scientist Francis Crick for his discovery of DNA - the ""secret of life"" - sells for $2.27m at a New York auction.","Thu, 11 Apr 2013 17:54:10 GMT",New York
261,,New York,,,,,VIDEO: 'Duelling dinosaurs' for auction,http://www.bbc.co.uk/news/world-us-canada-24956846#sa-ns_mchannel=rssns_source=PublicRSS20-sa,Two dinosaurs thought to have been locked in combat when they died are to be auctioned in New York next week.,"Fri, 15 Nov 2013 11:33:09 GMT",New York
262,,New York,,,,,New frog species spotted in NYC,http://www.bbc.co.uk/go/rss/int/news/-/news/world-us-canada-17367664,"Scientists say they have spotted a new species of frog living in heavily-populated urban areas of New York in what they call an ""amazing"" find.","Wed, 14 Mar 2012 15:41:46 GMT",New York
263,,New York,,,,,New York's real-world 'Sim City',http://www.bbc.co.uk/news/technology-19753721#sa-ns_mchannel=rssns_source=PublicRSS20-sa,A computer game is being used to plan changes to New York,"Tue, 02 Oct 2012 06:30:19 GMT",New York
264,,New York,,,,,Sandy: New York devastation mapped,http://www.bbc.co.uk/news/world-us-canada-20131303#sa-ns_mchannel=rssns_source=PublicRSS20-sa,Maps and images showing the damage caused by Hurricane Sandy,"Tue, 30 Oct 2012 18:32:04 GMT",New York
265,,New York,,,,,Bronx Zoo's missing cobra found,http://www.bbc.co.uk/go/rss/int/news/-/news/world-us-canada-12929499,A venomous cobra that went missing from the Bronx Zoo in New York is found after six days.,"Thu, 31 Mar 2011 21:05:26 GMT",New York
266,,New York,,,,,'Lights out' help migratory birds,http://www.bbc.co.uk/go/rss/int/news/-/news/science-environment-11141196,A growing number of New York sky-scrapers switch off their lights at night to help reduce the number of migratory birds hitting the buildings.,"Thu, 02 Sep 2010 17:52:21 GMT",New York
267,,New York,,,,,VIDEO: Film features plight of African park,http://www.bbc.co.uk/news/entertainment-arts-27135382#sa-ns_mchannel=rssns_source=PublicRSS20-sa,The lethal realities of life in Virunga National Park are the subject of a British documentary which has just had its world premiere at the Tribeca Film Festival in New York.,"Thu, 24 Apr 2014 10:22:06 GMT",New York
268,,New York,,,,,VIDEO: Space memorabilia to be auctioned,http://www.bbc.co.uk/news/science-environment-21908380#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"A collection of rare space memorabilia, including valuable notes from the Apollo 11 and Apollo 13 missions to the moon, is to go on sale in New York.","Sat, 23 Mar 2013 03:38:07 GMT",New York
269,,New York,,,,,VIDEO: Fish farming in a high-rise world,http://www.bbc.co.uk/news/world-us-canada-17861710#sa-ns_mchannel=rssns_source=PublicRSS20-sa,Aquaponics pioneer brings tilapia to New York,"Sun, 29 Apr 2012 23:05:27 GMT",New York
270,,New York,,,,,Cancer 'not just down to bad luck',http://www.bbc.co.uk/news/health-35111449#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"Cancer is overwhelmingly a result of environmental factors and not largely down to bad luck, a study by doctors in New York suggests.","Thu, 17 Dec 2015 09:23:44 GMT",New York
271,,New York,,,,,VIDEO: Global push to tackle climate change,http://www.bbc.co.uk/news/science-environment-29322308#sa-ns_mchannel=rssns_source=PublicRSS20-sa,Leaders from 120 countries will meet in New York on Monday for a climate change summit called by the UN secretary General Ban Ki Moon.,"Tue, 23 Sep 2014 08:19:10 GMT",New York
